id_orden,id_producto,cantidad_comprada,precio_producto,total_orden
10930,8,5,46.27,231.35
10931,6,2,85.64,171.28
10932,8,1,21.59,21.59
10933,9,1,182.93,182.93
10934,5,5,118.86,594.3
10935,12,3,76.63,229.89
10936,12,3,116.06,348.18
10937,15,1,160.77,160.77
10938,16,3,41.49,124.47
10939,15,4,96.79,387.16
10940,11,5,32.67,163.35
10941,18,4,96.44,385.76
10942,13,3,66.47,199.41
10943,5,4,61.97,247.88
10944,2,3,163.67,491.01
10945,10,1,176.22,176.22
10946,14,2,71.67,143.34
10947,12,1,10.11,10.11
10948,8,4,173.11,692.44
10949,1,4,152.86,611.44
10950,11,5,10.41,52.05
10951,4,3,22.77,68.31
10952,16,2,140.4,280.8
10953,6,4,130.98,523.92
10954,16,5,57.01,285.05
10955,12,1,188.93,188.93
10956,6,5,111.71,558.55
10957,4,3,52.0,156.0
10958,5,5,188.76,943.8
10959,18,4,15.09,60.36
10960,9,5,107.24,536.2
10961,15,5,112.98,564.9
10962,14,2,98.44,196.88
10963,8,2,80.37,160.74
10964,8,3,22.18,66.54
10965,3,3,109.05,327.15
10966,1,3,36.86,110.58
10967,9,4,35.96,143.84
10968,9,3,155.09,465.27
10969,14,2,171.67,343.34
10970,1,3,129.92,389.76
10971,4,2,147.0,294.0
10972,4,4,101.3,405.2
10973,5,5,166.78,833.9
10974,6,1,21.41,21.41
10975,18,5,183.88,919.4
10976,8,4,171.5,686.0
10977,2,3,192.27,576.81
10978,3,2,194.91,389.82
10979,10,5,24.29,121.45
10980,4,1,95.58,95.58
10981,8,3,132.0,396.0
10982,18,1,70.96,70.96
10983,11,2,23.29,46.58
10984,15,4,116.0,464.0
10985,18,4,57.28,229.12
10986,5,2,115.13,230.26
10987,10,1,181.39,181.39
10988,18,4,186.15,744.6
10989,17,4,71.15,284.6
10990,3,4,192.96,771.84
10991,16,3,113.28,339.84
10992,13,3,18.81,56.43
10993,9,4,166.46,665.84
10994,2,2,43.3,86.6
10995,13,2,189.66,379.32
10996,1,5,67.68,338.4
10997,1,2,156.45,312.9
10998,2,4,80.02,320.08
10999,16,5,98.76,493.8
11000,5,3,105.48,316.44
11001,2,5,62.38,311.9
11002,2,1,170.33,170.33
11003,5,1,172.48,172.48
11004,4,5,135.18,675.9
11005,17,4,113.53,454.12
11006,4,5,168.78,843.9
11007,13,4,135.3,541.2
11008,7,5,65.56,327.8
11009,14,2,78.78,157.56
11010,1,1,148.02,148.02
11011,2,1,44.06,44.06
11012,18,5,38.24,191.2
11013,14,4,197.52,790.08
11014,2,2,199.15,398.3
11015,15,4,97.62,390.48
11016,16,4,135.43,541.72
11017,13,5,189.85,949.25
11018,3,3,136.34,409.02
11019,15,4,163.44,653.76
11020,14,3,64.04,192.12
11021,1,1,125.37,125.37
11022,1,1,130.88,130.88
11023,17,1,67.53,67.53
11024,18,3,157.5,472.5
11025,4,2,153.79,307.58
11026,14,4,124.55,498.2
11027,10,1,156.22,156.22
11028,14,3,182.69,548.07
11029,2,4,176.01,704.04
11030,1,3,18.43,55.29
11031,8,3,68.19,204.57
11032,16,4,143.27,573.08
11033,1,1,155.3,155.3
11034,5,2,34.8,69.6
11035,17,2,40.58,81.16
11036,15,4,14.31,57.24
11037,12,3,60.55,181.65
11038,14,2,115.83,231.66
11039,15,2,24.57,49.14
11040,9,4,161.61,646.44
11041,8,5,28.49,142.45
11042,12,1,173.26,173.26
11043,5,3,108.46,325.38
11044,6,3,99.76,299.28
11045,15,2,188.89,377.78
11046,5,1,107.17,107.17
11047,18,5,89.21,446.05
11048,4,3,113.58,340.74
11049,12,4,130.12,520.48
11050,14,1,181.77,181.77
11051,6,5,19.95,99.75
11052,17,1,170.36,170.36
11053,8,3,114.05,342.15
11054,10,4,70.15,280.6
11055,16,3,56.54,169.62
11056,9,2,73.95,147.9
11057,15,3,76.78,230.34
11058,13,5,33.7,168.5
11059,8,4,86.4,345.6
11060,12,1,25.36,25.36
11061,2,1,41.09,41.09
11062,11,2,20.97,41.94
11063,13,4,16.71,66.84
11064,15,4,97.73,390.92
11065,10,4,37.05,148.2
11066,15,5,179.07,895.35
11067,18,5,177.08,885.4
11068,2,1,197.69,197.69
11069,4,3,173.37,520.11
11070,17,5,188.86,944.3
11071,9,5,89.11,445.55
11072,9,5,189.4,947.0
11073,5,2,64.17,128.34
11074,14,4,102.19,408.76
11075,6,2,177.55,355.1
11076,9,2,54.48,108.96
11077,13,1,27.26,27.26
11078,13,5,99.34,496.7
11079,3,5,198.0,990.0
11080,18,1,65.35,65.35
11081,1,5,140.08,700.4
11082,10,2,92.78,185.56
11083,2,2,51.7,103.4
11084,9,5,143.03,715.15
11085,13,2,94.73,189.46
11086,6,2,35.9,71.8
11087,17,3,47.68,143.04
11088,9,4,74.81,299.24
11089,5,3,179.9,539.7
11090,8,5,111.67,558.35
11091,18,3,57.28,171.84
11092,3,5,60.68,303.4
11093,2,4,73.51,294.04
11094,8,3,15.1,45.3
11095,13,2,108.69,217.38
11096,5,2,144.61,289.22
11097,9,4,81.45,325.8
11098,11,1,196.72,196.72
11099,7,2,19.06,38.12
11100,4,5,150.54,752.7
11101,1,5,41.76,208.8
11102,16,5,179.81,899.05
11103,5,3,119.86,359.58
11104,17,2,168.33,336.66
11105,18,1,198.82,198.82
11106,10,2,100.11,200.22
11107,11,2,135.16,270.32
11108,11,2,168.49,336.98
11109,18,3,37.65,112.95
11110,9,5,91.71,458.55
11111,5,3,102.05,306.15
11112,14,2,92.79,185.58
11113,12,3,47.52,142.56
11114,11,1,197.1,197.1
11115,6,1,68.91,68.91
11116,11,2,144.67,289.34
11117,10,3,95.57,286.71
11118,3,4,181.39,725.56
11119,15,1,25.42,25.42
11120,8,3,126.9,380.7
11121,3,2,50.84,101.68
11122,8,5,79.33,396.65
11123,5,5,136.17,680.85
11124,8,5,60.75,303.75
11125,6,2,119.8,239.6
11126,5,1,96.49,96.49
11127,1,1,89.54,89.54
11128,7,3,22.32,66.96
11129,17,5,62.16,310.8
11130,10,2,24.41,48.82
11131,10,2,154.43,308.86
11132,18,5,87.51,437.55
11133,2,2,75.92,151.84
11134,9,5,184.84,924.2
11135,18,1,174.39,174.39
11136,6,5,59.42,297.1
11137,3,1,39.44,39.44
11138,7,1,17.54,17.54
11139,7,5,133.02,665.1
11140,1,4,166.81,667.24
11141,5,2,154.37,308.74
11142,18,1,198.97,198.97
11143,4,4,14.04,56.16
11144,6,1,34.2,34.2
11145,1,5,53.94,269.7
11146,3,1,175.63,175.63
11147,8,4,127.28,509.12
11148,4,4,81.3,325.2
11149,11,3,190.06,570.18
11150,9,2,64.64,129.28
11151,14,3,154.96,464.88
11152,17,3,25.67,77.01
11153,10,3,16.3,48.9
11154,13,3,191.77,575.31
11155,4,4,53.99,215.96
11156,9,4,165.8,663.2
11157,10,1,152.08,152.08
11158,4,1,172.71,172.71
11159,7,1,31.28,31.28
11160,14,4,172.34,689.36
11161,9,3,27.55,82.65
11162,17,2,114.86,229.72
11163,16,1,11.55,11.55
11164,14,4,52.48,209.92
11165,15,5,177.48,887.4
11166,18,2,77.38,154.76
11167,2,4,107.4,429.6
11168,5,5,62.08,310.4
11169,5,1,15.88,15.88
11170,4,5,142.15,710.75
11171,7,5,160.63,803.15
11172,13,3,199.4,598.2
11173,9,3,80.8,242.4
11174,16,4,197.8,791.2
11175,17,3,16.89,50.67
11176,18,4,22.21,88.84
11177,17,5,189.47,947.35
11178,5,3,28.92,86.76
11179,4,3,98.58,295.74
11180,8,2,80.09,160.18
11181,12,4,185.26,741.04
11182,7,1,45.23,45.23
11183,7,5,23.68,118.4
11184,5,4,190.58,762.32
11185,3,3,70.09,210.27
11186,10,3,81.97,245.91
11187,15,3,10.41,31.23
11188,9,5,12.61,63.05
11189,3,5,116.2,581.0
11190,16,3,147.59,442.77
11191,11,2,14.58,29.16
11192,10,2,151.75,303.5
11193,10,1,143.51,143.51
11194,2,3,112.89,338.67
11195,11,1,163.87,163.87
11196,7,1,180.03,180.03
11197,14,3,115.83,347.49
11198,8,1,118.07,118.07
11199,14,1,161.9,161.9
11200,1,5,26.11,130.55
11201,12,5,126.0,630.0
11202,18,3,82.56,247.68
11203,5,2,29.73,59.46
11204,5,3,189.74,569.22
11205,6,2,93.68,187.36
11206,17,2,31.18,62.36
11207,10,5,121.47,607.35
11208,5,2,13.24,26.48
11209,17,3,113.73,341.19
11210,11,3,71.97,215.91
11211,16,2,11.16,22.32
11212,3,4,70.09,280.36
11213,5,1,125.45,125.45
11214,1,5,87.38,436.9
11215,8,2,13.59,27.18
11216,17,3,128.67,386.01
11217,18,4,87.49,349.96
11218,11,5,129.41,647.05
11219,17,3,85.18,255.54
11220,7,4,77.8,311.2
11221,7,2,194.12,388.24
11222,18,2,146.77,293.54
11223,7,2,32.6,65.2
11224,7,5,115.97,579.85
11225,17,3,156.18,468.54
11226,5,3,140.63,421.89
11227,4,2,16.7,33.4
11228,13,2,180.82,361.64
11229,6,5,44.85,224.25
11230,9,5,125.63,628.15
11231,2,4,139.33,557.32
11232,13,2,173.55,347.1
11233,2,1,90.56,90.56
11234,11,4,166.29,665.16
11235,8,2,28.03,56.06
11236,2,3,173.95,521.85
11237,2,5,22.16,110.8
11238,4,3,22.0,66.0
11239,17,3,34.88,104.64
11240,11,2,195.01,390.02
11241,8,2,185.68,371.36
11242,1,2,69.9,139.8
11243,2,2,43.82,87.64
11244,16,2,72.49,144.98
11245,3,3,127.26,381.78
11246,14,4,104.77,419.08
11247,8,2,58.16,116.32
11248,7,5,153.19,765.95
11249,5,4,179.06,716.24
11250,8,2,126.46,252.92
11251,5,1,81.97,81.97
11252,14,4,50.05,200.2
11253,8,4,109.51,438.04
11254,16,1,69.0,69.0
11255,10,3,123.98,371.94
11256,17,2,107.63,215.26
11257,16,3,171.38,514.14
11258,7,2,195.57,391.14
11259,4,4,150.96,603.84
11260,6,1,26.0,26.0
11261,12,3,79.96,239.88
11262,16,1,106.86,106.86
11263,14,3,121.75,365.25
11264,1,2,196.69,393.38
11265,9,2,107.78,215.56
11266,2,2,68.83,137.66
11267,8,3,136.11,408.33
11268,11,4,111.54,446.16
11269,2,1,124.78,124.78
11270,14,3,89.19,267.57
11271,13,1,192.24,192.24
11272,13,4,15.06,60.24
11273,9,2,18.31,36.62
11274,1,2,160.46,320.92
11275,14,2,190.16,380.32
11276,3,3,30.41,91.23
11277,9,2,116.45,232.9
11278,3,1,120.47,120.47
11279,6,1,119.42,119.42
11280,8,2,16.07,32.14
11281,5,1,71.51,71.51
11282,2,1,15.77,15.77
11283,4,2,192.72,385.44
11284,5,4,98.28,393.12
11285,1,1,190.6,190.6
11286,8,5,53.47,267.35
11287,6,4,18.35,73.4
11288,16,3,144.66,433.98
11289,11,2,133.07,266.14
11290,9,3,18.21,54.63
11291,15,1,80.51,80.51
11292,12,2,79.87,159.74
11293,9,5,162.93,814.65
11294,8,4,84.05,336.2
11295,7,4,34.57,138.28
11296,9,3,125.71,377.13
11297,12,3,183.72,551.16
11298,15,1,104.81,104.81
11299,14,2,176.1,352.2
11300,6,3,55.48,166.44
11301,6,3,77.89,233.67
11302,5,5,62.99,314.95
11303,7,4,188.25,753.0
11304,9,2,127.73,255.46
11305,16,2,190.49,380.98
11306,18,2,36.85,73.7
11307,6,4,71.45,285.8
11308,12,1,120.25,120.25
11309,7,5,139.7,698.5
11310,14,1,98.79,98.79
11311,2,3,161.54,484.62
11312,13,1,57.3,57.3
11313,1,2,67.88,135.76
11314,6,4,137.81,551.24
11315,9,5,100.14,500.7
11316,11,4,195.04,780.16
11317,5,3,90.26,270.78
11318,15,2,91.8,183.6
11319,9,3,48.29,144.87
11320,7,4,175.4,701.6
11321,3,2,95.4,190.8
11322,13,2,126.31,252.62
11323,18,5,79.55,397.75
11324,8,1,195.71,195.71
11325,10,5,42.55,212.75
11326,11,3,32.94,98.82
11327,12,1,153.95,153.95
11328,3,2,100.72,201.44
11329,14,4,46.8,187.2
11330,1,2,45.04,90.08
11331,8,1,58.35,58.35
11332,6,2,158.54,317.08
11333,15,2,155.91,311.82
11334,12,4,103.94,415.76
11335,4,4,121.49,485.96
11336,10,5,29.24,146.2
11337,16,2,167.66,335.32
11338,12,5,126.05,630.25
11339,17,3,136.47,409.41
11340,3,3,170.21,510.63
11341,9,4,37.98,151.92
11342,12,4,86.97,347.88
11343,18,2,154.42,308.84
11344,12,3,114.74,344.22
11345,18,2,125.06,250.12
11346,1,4,168.2,672.8
11347,17,5,108.88,544.4
11348,18,2,133.26,266.52
11349,6,2,109.75,219.5
11350,11,3,183.8,551.4
11351,13,2,75.68,151.36
11352,11,1,196.23,196.23
11353,2,5,58.85,294.25
11354,12,4,161.28,645.12
11355,10,3,117.38,352.14
11356,14,1,15.3,15.3
11357,8,2,99.07,198.14
11358,3,5,108.42,542.1
11359,7,2,68.35,136.7
11360,3,2,172.61,345.22
11361,16,4,199.57,798.28
11362,4,1,67.57,67.57
11363,10,2,115.15,230.3
11364,12,5,15.3,76.5
11365,15,1,98.96,98.96
11366,13,2,39.58,79.16
11367,1,2,157.17,314.34
11368,9,2,15.92,31.84
11369,13,4,43.51,174.04
11370,14,4,136.98,547.92
11371,1,2,74.68,149.36
11372,16,5,105.32,526.6
11373,13,3,52.5,157.5
11374,4,3,111.1,333.3
11375,1,3,49.58,148.74
11376,16,4,169.19,676.76
11377,13,4,17.47,69.88
11378,18,2,54.77,109.54
11379,9,2,140.54,281.08
11380,16,5,89.0,445.0
11381,10,3,184.39,553.17
11382,13,1,107.72,107.72
11383,8,3,21.61,64.83
11384,2,4,56.6,226.4
11385,12,4,135.5,542.0
11386,14,5,28.35,141.75
11387,16,2,122.24,244.48
11388,7,2,163.24,326.48
11389,4,3,77.23,231.69
11390,6,4,168.53,674.12
11391,12,2,137.69,275.38
11392,4,5,148.18,740.9
11393,18,2,107.95,215.9
11394,9,4,173.46,693.84
11395,13,1,94.94,94.94
11396,9,1,193.89,193.89
11397,18,5,82.19,410.95
11398,14,2,97.65,195.3
11399,15,4,176.48,705.92
11400,9,4,119.21,476.84
11401,14,5,144.7,723.5
11402,15,5,146.69,733.45
11403,11,4,32.11,128.44
11404,3,2,170.24,340.48
11405,16,1,37.75,37.75
11406,8,2,170.19,340.38
11407,2,1,115.58,115.58
11408,13,3,29.55,88.65
11409,1,1,78.74,78.74
11410,8,5,151.41,757.05
11411,13,1,188.11,188.11
11412,5,1,43.29,43.29
11413,3,3,72.18,216.54
11414,7,4,160.4,641.6
11415,14,4,112.03,448.12
11416,6,1,56.84,56.84
11417,10,5,134.23,671.15
11418,6,3,74.77,224.31
11419,13,1,75.69,75.69
11420,7,2,131.2,262.4
11421,6,3,107.51,322.53
11422,13,4,25.55,102.2
11423,8,2,121.94,243.88
11424,13,4,105.35,421.4
11425,8,4,76.86,307.44
11426,12,4,71.22,284.88
11427,10,5,81.38,406.9
11428,16,4,178.64,714.56
11429,7,3,96.63,289.89
11430,4,5,67.02,335.1
11431,3,2,137.22,274.44
11432,6,1,128.29,128.29
11433,10,4,38.19,152.76
11434,9,2,19.6,39.2
11435,8,1,32.88,32.88
11436,15,2,32.1,64.2
11437,7,1,36.25,36.25
11438,6,3,155.88,467.64
11439,8,4,27.86,111.44
11440,11,2,168.81,337.62
11441,12,5,195.14,975.7
11442,11,4,44.56,178.24
11443,1,3,171.51,514.53
11444,16,5,57.81,289.05
11445,12,5,44.73,223.65
11446,18,3,39.32,117.96
11447,11,5,179.73,898.65
11448,12,4,197.08,788.32
11449,18,2,190.71,381.42
11450,13,4,63.05,252.2
11451,15,1,117.04,117.04
11452,7,4,119.54,478.16
11453,7,4,73.29,293.16
11454,11,1,108.84,108.84
11455,16,3,57.32,171.96
11456,4,3,20.2,60.6
11457,5,2,150.28,300.56
11458,18,1,185.57,185.57
11459,11,1,158.3,158.3
11460,17,2,157.89,315.78
11461,6,5,150.17,750.85
11462,10,2,109.99,219.98
11463,9,4,152.8,611.2
11464,17,4,49.42,197.68
11465,4,3,110.15,330.45
11466,14,1,73.11,73.11
11467,18,1,92.27,92.27
11468,7,4,89.13,356.52
11469,15,1,41.05,41.05
11470,13,5,55.8,279.0
11471,15,2,50.8,101.6
11472,14,4,178.88,715.52
11473,8,5,120.81,604.05
11474,9,5,115.34,576.7
11475,14,3,164.33,492.99
11476,2,2,67.98,135.96
11477,12,5,185.78,928.9
11478,2,3,42.68,128.04
11479,12,3,81.99,245.97
11480,12,5,71.2,356.0
11481,10,2,180.63,361.26
11482,11,4,11.53,46.12
11483,15,4,158.92,635.68
11484,9,5,103.02,515.1
11485,12,4,197.89,791.56
11486,18,1,43.79,43.79
11487,4,4,160.96,643.84
11488,15,3,180.69,542.07
11489,10,1,23.95,23.95
11490,1,2,197.36,394.72
11491,3,5,71.95,359.75
11492,2,3,172.88,518.64
11493,12,3,83.47,250.41
11494,1,5,125.77,628.85
11495,8,2,193.75,387.5
11496,18,4,133.58,534.32
11497,6,4,121.94,487.76
11498,2,4,103.38,413.52
11499,3,4,39.62,158.48
11500,13,5,169.45,847.25
11501,17,2,119.96,239.92
11502,14,2,97.3,194.6
11503,13,5,150.93,754.65
11504,10,1,171.91,171.91
11505,9,1,108.0,108.0
11506,5,1,175.27,175.27
11507,7,2,106.79,213.58
11508,16,1,38.75,38.75
11509,1,5,125.95,629.75
11510,2,3,190.13,570.39
11511,8,3,130.16,390.48
11512,12,2,14.74,29.48
11513,1,4,61.18,244.72
11514,18,5,49.23,246.15
11515,18,5,36.02,180.1
11516,11,5,120.53,602.65
11517,2,5,189.77,948.85
11518,9,1,126.62,126.62
11519,11,4,48.03,192.12
11520,14,5,64.43,322.15
11521,3,2,132.52,265.04
11522,6,2,97.91,195.82
11523,1,3,65.28,195.84
11524,2,1,86.18,86.18
11525,3,5,24.55,122.75
11526,9,5,11.31,56.55
11527,16,5,120.48,602.4
11528,3,1,188.39,188.39
11529,7,1,12.69,12.69
11530,2,3,37.16,111.48
11531,2,3,168.35,505.05
11532,10,4,184.34,737.36
11533,15,5,82.86,414.3
11534,2,5,89.2,446.0
11535,4,5,191.46,957.3
11536,18,2,147.19,294.38
11537,12,2,41.78,83.56
11538,2,3,112.12,336.36
11539,9,2,105.82,211.64
11540,12,5,131.48,657.4
11541,2,4,135.52,542.08
11542,6,1,145.19,145.19
11543,11,3,159.06,477.18
11544,14,2,161.51,323.02
11545,4,4,34.7,138.8
11546,7,5,198.55,992.75
11547,17,5,77.04,385.2
11548,16,2,143.67,287.34
11549,15,5,21.1,105.5
11550,12,5,119.7,598.5
11551,14,1,193.22,193.22
11552,1,5,164.52,822.6
11553,15,5,144.77,723.85
11554,15,2,69.64,139.28
11555,4,4,28.22,112.88
11556,12,2,59.03,118.06
11557,13,3,74.92,224.76
11558,4,4,194.83,779.32
11559,2,2,57.31,114.62
11560,13,2,162.69,325.38
11561,8,5,70.27,351.35
11562,1,4,58.68,234.72
11563,9,4,119.62,478.48
11564,1,3,179.14,537.42
11565,2,5,69.86,349.3
11566,13,5,129.83,649.15
11567,5,5,31.59,157.95
11568,18,1,153.98,153.98
11569,16,2,20.21,40.42
11570,18,1,127.28,127.28
11571,12,2,172.68,345.36
11572,8,3,114.57,343.71
11573,17,4,177.12,708.48
11574,8,2,122.75,245.5
11575,11,4,191.2,764.8
11576,11,1,131.58,131.58
11577,10,5,133.95,669.75
11578,1,3,161.28,483.84
11579,5,3,17.09,51.27
11580,6,5,144.42,722.1
11581,1,2,20.05,40.1
11582,10,3,188.51,565.53
11583,6,1,177.83,177.83
11584,12,1,112.16,112.16
11585,9,3,126.78,380.34
11586,11,2,177.99,355.98
11587,12,4,87.18,348.72
11588,11,3,163.12,489.36
11589,11,5,178.15,890.75
11590,7,2,25.45,50.9
11591,3,2,107.64,215.28
11592,9,3,23.1,69.3
11593,14,4,153.36,613.44
11594,18,1,50.79,50.79
11595,4,4,140.12,560.48
11596,1,5,152.52,762.6
11597,15,1,22.57,22.57
11598,4,4,134.13,536.52
11599,12,1,91.99,91.99
11600,11,1,168.63,168.63
11601,15,2,114.6,229.2
11602,10,2,85.09,170.18
11603,12,5,16.99,84.95
11604,13,1,132.51,132.51
11605,2,2,145.72,291.44
11606,3,2,48.51,97.02
11607,17,5,198.39,991.95
11608,10,5,16.6,83.0
11609,13,1,190.78,190.78
11610,3,4,57.01,228.04
11611,7,5,153.42,767.1
11612,9,2,155.55,311.1
11613,10,1,145.69,145.69
11614,7,4,147.83,591.32
11615,1,4,193.98,775.92
11616,9,5,185.43,927.15
11617,18,3,168.3,504.9
11618,8,1,72.01,72.01
11619,17,3,32.04,96.12
11620,11,1,45.84,45.84
11621,12,3,54.87,164.61
11622,9,2,66.12,132.24
11623,7,2,31.51,63.02
11624,15,2,17.5,35.0
11625,7,2,39.42,78.84
11626,4,5,113.0,565.0
11627,1,2,96.3,192.6
11628,12,3,145.31,435.93
11629,18,1,142.33,142.33
11630,2,3,137.84,413.52
11631,13,2,33.17,66.34
11632,1,3,179.77,539.31
11633,16,3,37.87,113.61
11634,4,3,111.5,334.5
11635,11,2,20.94,41.88
11636,15,3,141.79,425.37
11637,7,1,195.02,195.02
11638,7,1,53.25,53.25
11639,2,2,27.36,54.72
11640,13,4,38.29,153.16
11641,17,1,176.95,176.95
11642,12,5,50.05,250.25
11643,17,4,41.6,166.4
11644,5,4,18.53,74.12
11645,12,5,188.5,942.5
11646,2,4,160.42,641.68
11647,13,3,51.38,154.14
11648,11,4,52.22,208.88
11649,18,1,95.84,95.84
11650,18,3,187.12,561.36
11651,14,2,73.36,146.72
11652,14,3,124.78,374.34
11653,17,1,168.05,168.05
11654,10,4,174.51,698.04
11655,3,3,131.4,394.2
11656,8,3,166.02,498.06
11657,3,4,112.59,450.36
11658,9,4,59.72,238.88
11659,4,3,30.78,92.34
11660,8,2,75.89,151.78
11661,14,5,129.28,646.4
11662,12,1,181.2,181.2
11663,17,4,136.37,545.48
11664,11,3,21.55,64.65
11665,7,2,69.24,138.48
11666,8,3,103.47,310.41
11667,14,3,134.05,402.15
11668,9,1,162.91,162.91
11669,15,5,179.46,897.3
11670,7,5,154.05,770.25
11671,11,3,42.23,126.69
11672,18,1,46.05,46.05
11673,2,3,188.89,566.67
11674,9,1,152.19,152.19
11675,14,4,97.24,388.96
11676,8,3,134.98,404.94
11677,16,3,98.96,296.88
11678,2,5,149.28,746.4
11679,1,4,23.58,94.32
11680,4,4,135.55,542.2
11681,1,4,25.73,102.92
11682,13,5,115.27,576.35
11683,18,2,15.9,31.8
11684,11,5,161.02,805.1
11685,13,2,138.92,277.84
11686,6,1,28.62,28.62
11687,14,5,166.7,833.5
11688,5,2,126.13,252.26
11689,15,2,184.48,368.96
11690,4,4,38.62,154.48
11691,3,4,161.98,647.92
11692,1,5,19.82,99.1
11693,9,2,160.85,321.7
11694,3,2,158.45,316.9
11695,18,1,197.89,197.89
11696,17,2,153.58,307.16
11697,7,4,100.01,400.04
11698,3,1,126.13,126.13
11699,11,5,37.12,185.6
11700,14,4,153.1,612.4
11701,1,2,88.18,176.36
11702,2,4,169.4,677.6
11703,13,4,179.9,719.6
11704,2,4,56.88,227.52
11705,11,5,97.87,489.35
11706,2,3,188.3,564.9
11707,7,5,17.77,88.85
11708,2,1,33.83,33.83
11709,15,4,178.52,714.08
11710,17,4,191.56,766.24
11711,16,2,142.89,285.78
11712,10,5,60.27,301.35
11713,7,5,14.93,74.65
11714,4,1,76.69,76.69
11715,1,1,63.68,63.68
11716,2,2,75.51,151.02
11717,18,1,112.06,112.06
11718,7,4,175.11,700.44
11719,5,4,58.96,235.84
11720,7,1,42.2,42.2
11721,7,2,51.04,102.08
11722,12,4,157.13,628.52
11723,12,1,118.73,118.73
11724,14,3,15.34,46.02
11725,18,5,71.17,355.85
11726,6,5,56.42,282.1
11727,18,1,124.81,124.81
11728,15,3,166.86,500.58
11729,6,5,105.56,527.8
11730,12,5,190.15,950.75
11731,6,1,91.9,91.9
11732,5,1,191.17,191.17
11733,13,2,181.52,363.04
11734,4,5,105.31,526.55
11735,2,4,25.63,102.52
11736,4,5,186.21,931.05
11737,3,4,151.76,607.04
11738,3,5,39.66,198.3
11739,2,2,150.57,301.14
11740,4,4,50.76,203.04
11741,10,3,126.5,379.5
11742,10,1,80.26,80.26
11743,9,3,131.39,394.17
11744,11,3,67.51,202.53
11745,4,5,11.32,56.6
11746,13,4,198.89,795.56
11747,17,2,68.5,137.0
11748,6,2,53.16,106.32
11749,6,4,18.12,72.48
11750,3,4,105.03,420.12
11751,13,2,58.99,117.98
11752,1,3,13.52,40.56
11753,5,5,73.59,367.95
11754,2,5,194.95,974.75
11755,8,1,90.21,90.21
11756,1,5,97.07,485.35
11757,18,3,130.37,391.11
11758,3,3,36.88,110.64
11759,11,4,64.99,259.96
11760,18,2,128.24,256.48
11761,12,4,11.59,46.36
11762,3,3,96.08,288.24
11763,13,1,131.06,131.06
11764,9,5,113.35,566.75
11765,10,3,190.92,572.76
11766,6,4,170.02,680.08
11767,7,4,162.37,649.48
11768,10,5,159.75,798.75
11769,15,1,142.18,142.18
11770,1,4,63.69,254.76
11771,11,2,122.77,245.54
11772,15,3,195.39,586.17
11773,11,4,33.23,132.92
11774,10,1,195.39,195.39
11775,16,5,161.8,809.0
11776,5,1,15.02,15.02
11777,8,1,83.06,83.06
11778,13,5,121.1,605.5
11779,12,5,96.41,482.05
11780,1,3,122.33,366.99
11781,17,2,162.04,324.08
11782,12,5,91.4,457.0
11783,6,1,83.68,83.68
11784,16,3,141.56,424.68
11785,10,2,78.92,157.84
11786,10,4,158.76,635.04
11787,4,4,17.04,68.16
11788,9,5,109.33,546.65
11789,14,5,175.59,877.95
11790,10,5,85.66,428.3
11791,10,2,29.13,58.26
11792,11,5,188.41,942.05
11793,5,2,104.86,209.72
11794,15,1,15.35,15.35
11795,6,3,135.5,406.5
11796,11,4,178.57,714.28
11797,17,3,78.3,234.9
11798,15,1,42.35,42.35
11799,7,2,171.46,342.92
11800,17,1,192.19,192.19
11801,14,3,132.51,397.53
11802,13,3,71.53,214.59
11803,1,4,50.51,202.04
11804,18,4,26.41,105.64
11805,7,1,73.04,73.04
11806,7,5,56.79,283.95
11807,11,1,89.65,89.65
11808,1,5,149.9,749.5
11809,12,4,188.19,752.76
11810,9,2,180.45,360.9
11811,3,3,109.02,327.06
11812,18,4,146.2,584.8
11813,3,2,108.46,216.92
11814,13,4,174.8,699.2
11815,5,3,29.97,89.91
11816,3,2,159.58,319.16
11817,16,3,147.76,443.28
11818,3,2,93.54,187.08
11819,12,1,180.38,180.38
11820,4,5,45.34,226.7
11821,15,4,68.74,274.96
11822,12,5,165.97,829.85
11823,6,2,118.78,237.56
11824,8,3,176.59,529.77
11825,17,2,91.2,182.4
11826,17,2,119.48,238.96
11827,18,4,124.99,499.96
11828,16,1,45.99,45.99
11829,17,4,113.06,452.24
11830,2,2,69.01,138.02
11831,4,2,170.17,340.34
11832,18,5,47.0,235.0
11833,7,3,30.95,92.85
11834,3,4,52.43,209.72
11835,6,3,109.63,328.89
11836,14,2,65.58,131.16
11837,15,4,110.92,443.68
11838,15,1,76.9,76.9
11839,6,2,176.8,353.6
11840,17,4,69.09,276.36
11841,2,4,120.08,480.32
11842,9,4,21.54,86.16
11843,16,4,12.55,50.2
11844,18,5,48.15,240.75
11845,5,3,80.21,240.63
11846,12,2,48.48,96.96
11847,17,1,110.79,110.79
11848,10,3,10.0,30.0
11849,1,5,149.78,748.9
11850,3,1,142.31,142.31
11851,1,5,146.83,734.15
11852,9,2,38.52,77.04
11853,7,2,163.26,326.52
11854,4,4,176.49,705.96
11855,5,2,132.88,265.76
11856,15,2,172.73,345.46
11857,13,5,149.86,749.3
11858,9,4,34.24,136.96
11859,15,1,109.86,109.86
11860,7,4,82.76,331.04
