id_orden,fecha_compra,id_cliente,id_region_envio,id_metodo_pago
10820,2025-03-28,2482,5,2
10821,2025-03-10,1564,5,4
10822,2025-08-26,2401,2,2
10823,2025-03-10,1399,3,5
10824,2025-01-01,2730,5,5
10825,2025-04-19,1397,2,1
10826,2025-08-10,2489,1,2
10827,2025-01-18,1738,1,1
10828,2025-06-09,1970,2,1
10829,2025-03-21,2736,3,3
10830,2025-04-12,2963,3,2
10831,2025-08-05,1652,3,2
10832,2025-05-12,2541,3,1
10833,2025-05-03,2312,1,3
10834,2025-06-05,2369,4,3
10835,2025-02-08,2242,3,2
10836,2025-08-01,1250,4,3
10837,2025-02-23,1999,1,4
10838,2025-06-15,2267,2,3
10839,2025-01-18,2440,1,1
10840,2025-08-27,2580,4,3
10841,2025-06-25,2736,1,2
10842,2025-02-24,1692,3,5
10843,2025-06-10,1208,1,5
10844,2025-05-09,2688,1,4
10845,2025-08-23,1721,5,4
10846,2025-01-03,1734,1,1
10847,2025-03-11,1793,5,3
10848,2025-06-06,1121,5,3
10849,2025-01-22,1687,2,2
10850,2025-03-24,1931,1,4
10851,2025-04-12,2307,3,2
10852,2025-04-23,2994,1,2
10853,2025-05-13,2741,5,1
10854,2025-06-01,2416,2,5
10855,2025-01-06,1099,3,4
10856,2025-07-08,1529,5,3
10857,2025-03-06,1329,2,3
10858,2025-04-09,2826,3,2
10859,2025-05-15,1308,5,3
10860,2025-08-07,2136,5,5
10861,2025-05-22,2876,1,3
10862,2025-05-20,2887,3,5
10863,2025-04-20,1395,3,4
10864,2025-03-17,2756,4,1
10865,2025-04-08,2163,3,4
10866,2025-08-09,2820,4,1
10867,2025-08-26,2558,2,3
10868,2025-08-24,2236,5,3
10869,2025-07-19,1353,3,3
10870,2025-08-05,1353,5,2
10871,2025-04-14,1532,2,5
10872,2025-05-06,2144,1,2
10873,2025-03-01,2591,2,2
10874,2025-02-10,2496,2,4
10875,2025-06-12,2561,4,2
10876,2025-07-05,1083,4,3
10877,2025-02-19,2335,3,1
10878,2025-05-09,1519,1,3
10879,2025-08-04,2817,3,2
10880,2025-07-02,1623,2,4
10881,2025-08-25,2801,1,2
10882,2025-03-20,2544,4,3
10883,2025-06-11,2865,4,2
10884,2025-03-18,2142,4,1
10885,2025-07-20,1853,3,4
10886,2025-05-03,1698,2,5
10887,2025-01-17,2574,2,1
10888,2025-06-04,2686,1,4
10889,2025-05-09,2064,2,3
10890,2025-04-15,1611,4,3
10891,2025-04-17,1250,4,2
10892,2025-08-14,2107,1,5
10893,2025-02-16,1932,4,5
10894,2025-03-14,1414,1,4
10895,2025-03-05,1693,4,4
10896,2025-08-25,2632,2,4
10897,2025-02-08,2627,1,3
10898,2025-03-23,2810,4,1
10899,2025-07-18,1964,3,1
10900,2025-01-14,1010,5,3
10901,2025-06-15,1917,1,4
10902,2025-08-15,2042,2,5
10903,2025-01-23,1774,4,3
10904,2025-05-01,2608,5,3
10905,2025-04-25,1972,4,2
10906,2025-06-15,2587,5,1
10907,2025-03-10,2476,1,3
10908,2025-06-26,1965,4,2
10909,2025-03-13,1192,1,3
10910,2025-01-07,2180,3,5
10911,2025-06-04,1906,1,2
10912,2025-02-28,1432,3,3
10913,2025-04-03,1282,4,2
10914,2025-02-12,1209,4,5
10915,2025-05-07,1878,5,3
10916,2025-03-08,2705,1,2
10917,2025-07-18,1973,3,1
10918,2025-05-23,2176,1,4
10919,2025-07-03,1374,4,4
10920,2025-06-21,2270,1,3
10921,2025-02-15,1238,3,1
10922,2025-04-24,1810,1,3
10923,2025-06-03,1775,4,5
10924,2025-07-11,1745,3,4
10925,2025-01-07,1199,2,4
10926,2025-05-10,1067,3,3
10927,2025-08-10,2988,4,3
10928,2025-08-20,1153,5,5
10929,2025-04-07,2515,5,3
10930,2025-05-24,1677,3,2
10931,2025-01-11,2371,1,2
10932,2025-04-12,1896,5,3
10933,2025-06-03,1858,3,4
10934,2025-03-26,2311,3,5
10935,2025-05-02,1211,1,4
10936,2025-08-24,2722,2,3
10937,2025-08-03,2244,4,5
10938,2025-05-05,2407,5,3
10939,2025-02-21,1245,1,5
10940,2025-06-19,2549,1,5
10941,2025-07-23,2757,3,2
10942,2025-01-02,2768,3,3
10943,2025-05-20,1819,2,4
10944,2025-03-12,2130,4,3
10945,2025-06-07,2188,3,1
10946,2025-02-05,1336,1,3
10947,2025-08-28,2018,2,5
10948,2025-02-02,1655,2,3
10949,2025-04-28,2060,2,5
10950,2025-02-10,2030,3,4
10951,2025-08-10,1423,5,3
10952,2025-06-18,1450,5,2
10953,2025-07-15,2677,5,1
10954,2025-06-16,1576,5,3
10955,2025-03-01,1658,5,2
10956,2025-02-12,1870,3,3
10957,2025-02-08,1742,3,5
10958,2025-01-24,1600,2,3
10959,2025-02-10,1756,1,4
10960,2025-03-11,2554,5,1
10961,2025-05-10,2551,5,5
10962,2025-06-23,2623,4,4
10963,2025-07-17,1163,4,3
10964,2025-08-23,2049,5,3
10965,2025-05-20,2172,1,2
10966,2025-02-12,1433,2,4
10967,2025-02-06,1161,1,1
10968,2025-07-07,2864,3,5
10969,2025-06-14,1239,1,5
10970,2025-03-24,2908,1,4
10971,2025-03-20,1262,3,4
10972,2025-06-23,2652,5,1
10973,2025-01-22,2936,3,1
10974,2025-04-20,1495,2,1
10975,2025-08-15,1492,2,4
10976,2025-03-08,1605,5,3
10977,2025-04-20,1105,4,4
10978,2025-04-15,2798,2,2
10979,2025-03-07,2734,4,4
10980,2025-03-21,1704,2,3
10981,2025-08-26,1498,5,4
10982,2025-07-25,1731,4,3
10983,2025-06-26,2711,5,4
10984,2025-02-21,2749,3,3
10985,2025-08-25,2472,2,4
10986,2025-06-28,2804,4,3
10987,2025-06-11,2299,4,5
10988,2025-04-06,2543,5,3
10989,2025-07-05,1818,5,1
10990,2025-07-06,2829,3,3
10991,2025-02-19,1579,4,3
10992,2025-06-10,2369,1,3
10993,2025-01-24,2922,5,5
10994,2025-07-22,2292,3,3
10995,2025-07-28,2856,5,3
10996,2025-05-22,1994,2,4
10997,2025-05-15,2042,2,2
10998,2025-04-27,2019,1,3
10999,2025-03-24,2338,5,4
11000,2025-02-12,1711,1,4
11001,2025-01-08,1866,5,2
11002,2025-07-13,1750,2,3
11003,2025-02-28,1314,1,4
11004,2025-08-12,1489,5,5
11005,2025-01-03,2447,5,5
11006,2025-06-09,1432,4,3
11007,2025-06-01,1411,4,1
11008,2025-03-28,2760,2,4
11009,2025-01-10,2233,1,5
11010,2025-05-13,2392,5,1
11011,2025-05-21,2581,4,5
11012,2025-02-09,2350,4,3
11013,2025-05-10,2254,3,3
11014,2025-07-28,2951,3,3
11015,2025-06-26,1129,2,2
11016,2025-03-26,2192,1,3
11017,2025-06-20,1433,1,1
11018,2025-07-03,1989,3,3
11019,2025-08-12,2750,4,5
11020,2025-04-13,2356,2,3
11021,2025-02-23,1754,4,1
11022,2025-08-22,1030,4,2
11023,2025-04-01,2629,4,3
11024,2025-04-01,1895,4,3
11025,2025-08-04,2449,2,1
11026,2025-06-13,2052,2,3
11027,2025-07-19,1781,5,3
11028,2025-02-08,2718,1,3
11029,2025-03-08,2512,4,1
11030,2025-06-24,2673,3,3
11031,2025-05-25,1501,2,4
11032,2025-02-23,2675,2,4
11033,2025-06-03,1079,1,1
11034,2025-01-07,2148,1,4
11035,2025-05-08,2180,5,2
11036,2025-08-06,1345,4,4
11037,2025-05-15,1289,3,4
11038,2025-03-02,2407,5,5
11039,2025-06-20,2098,5,5
11040,2025-04-22,2047,1,1
11041,2025-03-08,2124,2,4
11042,2025-04-13,1847,4,4
11043,2025-08-16,2137,1,4
11044,2025-07-16,2628,2,5
11045,2025-03-14,1913,2,1
11046,2025-02-23,1998,2,1
11047,2025-08-28,1839,2,3
11048,2025-08-05,2721,3,1
11049,2025-05-04,2837,3,3
11050,2025-07-01,2836,1,2
11051,2025-03-21,1344,3,2
11052,2025-06-05,1057,1,1
11053,2025-08-14,2900,1,2
11054,2025-04-08,1898,4,3
11055,2025-07-21,2626,1,1
11056,2025-07-10,1060,4,5
11057,2025-06-18,1599,4,1
11058,2025-02-04,2059,3,3
11059,2025-03-12,2768,1,5
11060,2025-03-11,1891,4,3
11061,2025-04-27,2823,1,4
11062,2025-03-07,1019,3,2
11063,2025-01-13,2451,3,2
11064,2025-07-11,2190,3,2
11065,2025-06-19,2728,1,2
11066,2025-08-23,2248,4,1
11067,2025-07-22,1886,2,1
11068,2025-02-02,2542,3,3
11069,2025-03-14,2382,5,1
11070,2025-04-20,2805,4,1
11071,2025-08-26,2447,2,4
11072,2025-08-08,2077,1,3
11073,2025-08-24,1125,3,4
11074,2025-06-28,2206,3,2
11075,2025-04-14,2827,5,4
11076,2025-02-21,2792,5,5
11077,2025-02-24,2038,1,3
11078,2025-07-07,2531,2,4
11079,2025-01-18,1204,3,3
11080,2025-02-17,1896,4,1
11081,2025-08-11,1828,4,3
11082,2025-08-10,2847,5,2
11083,2025-06-09,2309,2,1
11084,2025-03-25,2206,5,5
11085,2025-03-10,1263,2,1
11086,2025-06-23,2607,2,3
11087,2025-08-15,1780,4,3
11088,2025-08-24,2427,3,4
11089,2025-04-07,2772,4,4
11090,2025-05-13,1168,5,4
11091,2025-02-19,1946,1,1
11092,2025-01-28,2534,4,5
11093,2025-01-19,1480,1,5
11094,2025-08-12,2572,2,3
11095,2025-03-18,1296,2,2
11096,2025-08-26,2246,1,4
11097,2025-04-15,1717,4,2
11098,2025-02-26,1630,4,3
11099,2025-02-18,1221,3,3
11100,2025-01-15,1752,5,4
11101,2025-06-08,1635,3,2
11102,2025-03-07,1381,4,3
11103,2025-06-05,2455,4,2
11104,2025-04-11,1547,3,2
11105,2025-07-13,1684,2,3
11106,2025-04-19,1303,5,4
11107,2025-08-07,2887,2,5
11108,2025-03-13,1735,5,1
11109,2025-05-20,1635,2,3
11110,2025-03-26,2968,3,1
11111,2025-03-11,2651,4,3
11112,2025-08-18,2170,4,3
11113,2025-06-02,1747,4,1
11114,2025-04-20,1568,5,1
11115,2025-03-26,1931,4,4
11116,2025-05-03,1750,1,5
11117,2025-04-23,2153,4,3
11118,2025-02-26,1742,2,3
11119,2025-04-25,2973,2,3
11120,2025-04-06,1814,4,5
11121,2025-03-26,1445,3,3
11122,2025-06-26,1593,5,1
11123,2025-08-28,2872,3,1
11124,2025-02-22,1476,2,4
11125,2025-08-09,2699,3,3
11126,2025-05-03,2599,5,5
11127,2025-04-23,1785,4,1
11128,2025-07-07,2173,3,5
11129,2025-02-19,2473,2,1
11130,2025-06-07,2897,5,1
11131,2025-02-25,2786,3,5
11132,2025-03-02,1586,3,5
11133,2025-05-08,1441,5,1
11134,2025-01-04,1810,1,3
11135,2025-04-17,1582,2,4
11136,2025-05-20,1313,3,4
11137,2025-01-02,1802,2,2
11138,2025-06-21,2192,1,1
11139,2025-04-09,2593,3,3
11140,2025-07-02,2723,5,5
11141,2025-08-14,2550,1,3
11142,2025-03-08,1973,5,3
11143,2025-02-19,1114,2,1
11144,2025-05-15,1744,3,3
11145,2025-04-19,2509,4,3
11146,2025-03-26,1355,3,5
11147,2025-03-27,1762,4,1
11148,2025-08-07,1527,4,1
11149,2025-01-03,2907,5,3
11150,2025-05-24,2715,1,4
11151,2025-05-14,2562,2,4
11152,2025-08-14,2276,5,3
11153,2025-08-09,2588,1,3
11154,2025-02-10,2963,2,2
11155,2025-04-07,1963,1,1
11156,2025-04-12,2846,3,3
11157,2025-08-12,1740,5,3
11158,2025-02-20,1522,4,4
11159,2025-06-03,1965,4,1
11160,2025-04-06,2022,1,1
11161,2025-05-15,1731,5,5
11162,2025-05-09,2536,5,5
11163,2025-05-10,2032,5,4
11164,2025-03-06,2754,3,5
11165,2025-03-13,2639,2,2
11166,2025-07-08,1080,3,2
11167,2025-07-28,1880,1,4
11168,2025-06-03,2684,2,2
11169,2025-06-08,2588,2,3
11170,2025-02-24,1533,1,5
11171,2025-08-05,1774,5,5
11172,2025-04-17,2124,2,2
11173,2025-06-05,1808,3,1
11174,2025-03-16,1613,2,2
11175,2025-05-26,1981,5,5
11176,2025-06-24,2889,5,3
11177,2025-03-13,1062,2,1
11178,2025-03-27,1694,5,4
11179,2025-07-01,2197,3,5
11180,2025-06-25,2563,2,3
11181,2025-05-25,1528,3,1
11182,2025-05-21,2731,1,1
11183,2025-03-17,2385,4,2
11184,2025-04-24,1161,3,5
11185,2025-08-05,1896,2,4
11186,2025-03-24,1712,1,3
11187,2025-07-20,1518,5,2
11188,2025-07-12,1410,4,3
11189,2025-06-23,2389,1,3
11190,2025-04-24,2653,2,3
11191,2025-05-16,1913,5,2
11192,2025-03-07,2611,4,1
11193,2025-05-12,1809,1,5
11194,2025-03-08,2445,5,3
11195,2025-01-08,1028,2,2
11196,2025-06-10,2872,4,3
11197,2025-01-27,1221,2,4
11198,2025-02-01,1384,5,1
11199,2025-08-13,1588,3,3
11200,2025-08-17,2688,5,2
11201,2025-08-12,1801,2,4
11202,2025-02-12,1825,5,2
11203,2025-07-17,2859,4,3
11204,2025-08-20,2012,4,1
11205,2025-08-05,1750,3,5
11206,2025-04-26,1947,2,3
11207,2025-08-26,1409,5,4
11208,2025-05-08,1062,5,1
11209,2025-04-18,1249,5,4
11210,2025-04-15,2655,5,2
11211,2025-06-01,2730,5,3
11212,2025-01-19,1434,4,3
11213,2025-07-14,1116,4,3
11214,2025-06-03,1878,2,3
11215,2025-06-02,1844,4,3
11216,2025-03-04,2339,2,1
11217,2025-06-04,2830,3,3
11218,2025-03-19,2216,4,1
11219,2025-03-14,2090,1,2
11220,2025-01-27,2774,3,3
11221,2025-06-11,2704,1,1
11222,2025-07-11,1743,2,3
11223,2025-08-01,1324,2,3
11224,2025-08-24,1365,5,5
11225,2025-03-19,2125,4,2
11226,2025-02-05,2338,4,1
11227,2025-01-05,1970,3,3
11228,2025-02-15,1229,3,3
11229,2025-03-15,2225,2,5
11230,2025-06-16,1015,4,3
11231,2025-01-16,1866,1,3
11232,2025-05-06,2163,5,1
11233,2025-03-18,1692,4,1
11234,2025-04-24,1027,4,3
11235,2025-05-11,2259,3,3
11236,2025-03-11,1351,4,3
11237,2025-03-19,2157,2,3
11238,2025-04-15,2367,5,4
11239,2025-04-21,2529,3,2
11240,2025-01-18,1994,3,3
11241,2025-02-05,1624,4,3
11242,2025-06-09,1267,3,2
11243,2025-08-17,2149,5,2
11244,2025-06-07,2866,3,3
11245,2025-05-05,2641,1,5
11246,2025-07-16,2198,2,4
11247,2025-08-27,1323,5,3
11248,2025-01-09,1880,2,1
11249,2025-01-23,1934,1,4
11250,2025-08-21,1037,5,2
11251,2025-05-06,2161,4,3
11252,2025-04-04,1752,4,4
11253,2025-02-02,1679,3,3
11254,2025-08-08,1073,4,1
11255,2025-02-03,2290,5,5
11256,2025-07-07,2678,2,1
11257,2025-06-04,2718,4,2
11258,2025-08-26,1936,1,1
11259,2025-08-28,2488,4,4
11260,2025-02-26,1278,1,2
11261,2025-01-23,2795,4,2
11262,2025-01-23,1618,5,1
11263,2025-04-08,2945,5,4
11264,2025-07-25,2484,3,1
11265,2025-07-14,1066,2,2
11266,2025-02-06,2555,4,3
11267,2025-06-01,1351,4,3
11268,2025-08-09,2605,5,4
11269,2025-01-14,1695,4,3
11270,2025-07-20,1610,4,3
11271,2025-02-25,1917,2,5
11272,2025-03-24,1432,1,3
11273,2025-04-12,1834,3,2
11274,2025-07-26,1174,4,3
11275,2025-01-07,2460,2,3
11276,2025-02-15,1402,2,5
11277,2025-03-15,2108,2,2
11278,2025-01-27,1057,4,2
11279,2025-07-13,2273,4,1
11280,2025-06-22,2339,4,1
11281,2025-01-11,2639,4,3
11282,2025-03-21,1917,1,2
11283,2025-07-06,1535,2,2
11284,2025-01-19,1768,3,4
11285,2025-06-23,2069,1,5
11286,2025-06-18,2317,5,3
11287,2025-03-23,1619,2,4
11288,2025-01-07,2485,3,1
11289,2025-05-27,1398,2,2
11290,2025-02-11,1318,2,3
11291,2025-03-27,1130,4,3
11292,2025-05-28,1136,1,4
11293,2025-08-26,1604,1,3
11294,2025-02-05,2658,2,2
11295,2025-07-08,1062,3,2
11296,2025-01-18,1311,3,2
11297,2025-04-10,1078,5,4
11298,2025-05-01,1348,5,5
11299,2025-06-23,1931,1,1
11300,2025-05-27,1868,2,5
11301,2025-07-21,1430,4,5
11302,2025-02-17,2706,1,2
11303,2025-06-13,2503,2,1
11304,2025-03-14,1534,2,3
11305,2025-06-19,1081,1,3
11306,2025-08-17,1594,1,3
11307,2025-06-16,2990,4,2
11308,2025-01-20,1385,5,3
11309,2025-08-01,2739,3,3
11310,2025-04-23,2497,3,2
11311,2025-03-02,2887,1,1
11312,2025-02-19,1712,2,5
11313,2025-05-11,2595,3,4
11314,2025-08-25,1173,5,1
11315,2025-07-09,2034,4,1
11316,2025-02-06,1012,2,4
11317,2025-03-11,2164,3,1
11318,2025-02-12,2926,5,3
11319,2025-03-26,2370,5,3
11320,2025-07-12,2867,5,3
11321,2025-07-21,2816,5,3
11322,2025-01-18,2531,4,5
11323,2025-08-27,2730,3,2
11324,2025-04-09,2841,5,3
11325,2025-04-20,2922,5,3
11326,2025-08-01,2688,5,1
11327,2025-05-01,1844,1,2
11328,2025-07-09,1174,2,1
11329,2025-05-25,2904,5,5
11330,2025-08-15,2623,4,4
11331,2025-04-28,1675,1,3
11332,2025-02-07,2279,1,5
11333,2025-08-09,1305,3,2
11334,2025-06-19,2044,3,3
11335,2025-08-25,2856,2,2
11336,2025-05-17,2709,2,3
11337,2025-08-12,1767,3,1
11338,2025-08-07,2700,5,4
11339,2025-07-10,1792,4,3
11340,2025-05-16,2141,3,4
11341,2025-03-02,2110,2,1
11342,2025-01-23,1826,2,1
11343,2025-06-03,2231,2,3
11344,2025-05-14,1844,5,5
11345,2025-07-13,2416,4,1
11346,2025-03-02,2264,1,3
11347,2025-04-03,2104,2,4
11348,2025-05-05,1506,3,1
11349,2025-07-12,2573,2,3
11350,2025-08-12,2626,5,4
11351,2025-08-28,1723,1,4
11352,2025-05-19,1337,3,2
11353,2025-06-25,1107,4,3
11354,2025-02-02,1338,5,2
11355,2025-07-03,1593,1,2
11356,2025-01-27,1988,1,1
11357,2025-04-11,1913,3,5
11358,2025-02-06,2242,1,4
11359,2025-06-26,1369,5,3
11360,2025-01-28,1320,4,3
11361,2025-05-10,1800,2,5
11362,2025-06-27,2244,5,1
11363,2025-05-20,2925,5,5
11364,2025-03-06,1872,4,3
11365,2025-03-19,2512,5,3
11366,2025-02-25,1357,3,5
11367,2025-04-20,1139,5,2
11368,2025-01-17,2029,1,3
11369,2025-04-19,1164,1,3
11370,2025-07-15,1341,1,5
11371,2025-02-27,2065,4,4
11372,2025-02-25,1813,2,4
11373,2025-05-21,2525,2,4
11374,2025-07-22,1184,5,4
11375,2025-03-18,2031,4,3
11376,2025-01-23,2409,1,4
11377,2025-04-03,1595,5,5
11378,2025-05-04,2236,1,4
11379,2025-03-06,2356,2,3
11380,2025-07-19,1096,1,4
11381,2025-07-04,1123,5,3
11382,2025-08-08,1296,4,2
11383,2025-08-11,2657,4,2
11384,2025-05-05,2790,4,4
11385,2025-04-19,2516,2,5
11386,2025-04-10,1374,4,3
11387,2025-02-11,1772,2,3
11388,2025-04-07,2831,3,5
11389,2025-08-22,1345,1,5
11390,2025-07-25,2016,5,3
11391,2025-06-19,1589,3,2
11392,2025-08-11,1023,1,4
11393,2025-08-02,2114,1,3
11394,2025-03-13,2932,3,4
11395,2025-08-10,2784,3,2
11396,2025-06-10,1896,4,3
11397,2025-06-13,2937,4,4
11398,2025-02-01,1946,2,4
11399,2025-02-08,2581,5,1
11400,2025-02-07,1955,5,2
11401,2025-08-08,2409,5,4
11402,2025-02-18,2733,3,3
11403,2025-01-07,2353,2,5
11404,2025-02-16,1371,4,3
11405,2025-02-27,1322,2,4
11406,2025-06-22,2308,5,5
11407,2025-05-25,2973,5,4
11408,2025-06-28,2177,2,5
11409,2025-03-14,1639,1,5
11410,2025-04-23,2345,4,4
11411,2025-06-22,1923,2,3
11412,2025-03-15,1846,4,3
11413,2025-06-02,1303,1,5
11414,2025-04-22,1767,2,1
11415,2025-02-08,2239,2,1
11416,2025-04-10,1194,1,3
11417,2025-04-16,1586,2,1
11418,2025-05-11,1249,3,4
11419,2025-08-25,2801,1,2
11420,2025-07-12,1909,5,3
11421,2025-02-13,2789,4,3
11422,2025-06-18,1827,5,3
11423,2025-05-25,1081,4,4
11424,2025-03-04,1495,1,1
11425,2025-01-22,2399,3,5
11426,2025-01-01,1655,1,3
11427,2025-05-16,2343,5,1
11428,2025-03-24,2583,3,3
11429,2025-08-18,2820,5,4
11430,2025-05-27,2053,4,3
11431,2025-06-27,1031,2,1
11432,2025-06-02,2639,5,4
11433,2025-03-10,2067,1,2
11434,2025-02-07,2203,2,4
11435,2025-06-20,1490,1,3
11436,2025-07-25,1228,2,5
11437,2025-02-01,1184,3,2
11438,2025-07-09,2809,1,5
11439,2025-04-25,1644,5,3
11440,2025-08-14,2234,5,4
11441,2025-04-02,1840,4,4
11442,2025-01-12,2878,4,3
11443,2025-04-02,2572,3,4
11444,2025-01-13,2187,5,3
11445,2025-08-09,2259,5,3
11446,2025-06-02,2913,1,3
11447,2025-06-01,2116,3,4
11448,2025-01-12,1849,1,4
11449,2025-06-26,1503,3,5
11450,2025-07-24,2048,3,1
11451,2025-04-17,1564,1,3
11452,2025-04-27,2040,2,3
11453,2025-07-02,2466,3,3
11454,2025-04-14,1734,1,3
11455,2025-03-19,1148,1,4
11456,2025-02-07,2872,2,3
11457,2025-08-23,1029,5,3
11458,2025-08-10,1182,5,3
11459,2025-06-18,2580,1,2
11460,2025-01-23,1534,5,1
11461,2025-08-11,2703,3,4
11462,2025-01-25,1651,2,1
11463,2025-01-21,2100,3,3
11464,2025-07-13,2880,5,4
11465,2025-03-15,2875,2,4
11466,2025-03-27,1613,4,3
11467,2025-01-22,2397,1,5
11468,2025-05-15,2294,4,2
11469,2025-05-28,1793,3,3
11470,2025-04-24,2582,3,3
11471,2025-01-09,1233,4,3
11472,2025-08-09,2294,2,2
11473,2025-08-24,1317,4,1
11474,2025-01-06,2847,1,3
11475,2025-03-27,2977,5,5
11476,2025-07-22,2276,2,5
11477,2025-05-18,1359,4,4
11478,2025-07-22,2162,2,4
11479,2025-01-19,2010,1,3
11480,2025-04-22,2986,1,2
11481,2025-05-04,2461,1,1
11482,2025-06-06,1826,2,3
11483,2025-02-06,2331,1,4
11484,2025-05-19,2218,2,3
11485,2025-05-01,2305,2,4
11486,2025-03-12,2428,3,4
11487,2025-08-14,2262,3,3
11488,2025-01-26,1895,2,5
11489,2025-07-25,1779,1,3
11490,2025-06-23,1550,5,3
11491,2025-02-11,1074,2,3
11492,2025-05-09,2775,2,2
11493,2025-05-04,2265,3,5
11494,2025-06-28,1332,1,4
11495,2025-06-26,2981,4,2
11496,2025-04-14,1399,4,3
11497,2025-01-08,2101,5,3
11498,2025-04-18,2388,2,1
11499,2025-05-06,1239,1,3
11500,2025-04-10,2113,3,2
11501,2025-07-18,2623,1,3
11502,2025-02-28,1033,1,3
11503,2025-05-02,1169,2,5
11504,2025-08-12,2549,3,3
11505,2025-04-06,2051,1,1
11506,2025-08-06,1026,4,3
11507,2025-03-01,2379,3,5
11508,2025-08-03,1696,5,4
11509,2025-04-23,2165,4,4
11510,2025-05-14,2502,5,2
11511,2025-06-28,2551,4,4
11512,2025-03-25,2096,2,3
11513,2025-08-09,2310,5,5
11514,2025-01-17,1959,3,4
11515,2025-02-19,1387,1,2
11516,2025-01-19,2895,1,5
11517,2025-06-21,1802,4,3
11518,2025-04-21,2250,5,2
11519,2025-08-24,2470,5,3
11520,2025-05-03,2050,2,2
11521,2025-06-24,1947,1,3
11522,2025-07-26,2416,5,1
11523,2025-08-21,2085,4,2
11524,2025-04-17,1541,1,3
11525,2025-08-10,1650,5,3
11526,2025-08-16,2605,5,5
11527,2025-05-09,2009,1,1
11528,2025-03-14,1174,3,3
11529,2025-03-16,1769,4,3
11530,2025-06-16,2846,4,2
11531,2025-05-23,2828,5,3
11532,2025-06-25,1450,4,2
11533,2025-06-20,2473,3,3
11534,2025-05-16,1438,3,5
11535,2025-03-22,2343,3,5
11536,2025-06-25,2551,5,2
11537,2025-06-14,1181,4,4
11538,2025-03-02,1532,1,3
11539,2025-05-24,2396,5,3
11540,2025-07-24,2486,2,2
11541,2025-07-02,1119,2,5
11542,2025-06-02,2352,4,2
11543,2025-01-09,2244,4,3
11544,2025-02-12,1668,3,4
11545,2025-03-05,2002,5,5
11546,2025-04-01,2641,4,5
11547,2025-07-07,1054,4,4
11548,2025-07-13,2938,3,4
11549,2025-08-14,2379,5,5
11550,2025-03-11,2251,3,2
11551,2025-02-05,2935,4,3
11552,2025-06-14,1030,1,5
11553,2025-03-22,2134,4,5
11554,2025-08-22,2561,5,4
11555,2025-01-05,2603,4,5
11556,2025-04-25,1389,4,3
11557,2025-06-27,2575,5,2
11558,2025-02-20,1294,3,1
11559,2025-05-27,1116,4,4
11560,2025-01-13,2005,2,3
11561,2025-06-19,2199,4,3
11562,2025-02-27,2246,2,3
11563,2025-03-18,2018,1,3
11564,2025-01-28,2091,4,3
11565,2025-02-19,1454,3,5
11566,2025-04-05,2174,3,4
11567,2025-01-10,1590,3,3
11568,2025-01-28,2524,3,4
11569,2025-06-09,1185,1,3
11570,2025-05-25,1913,1,4
11571,2025-06-25,1060,2,1
11572,2025-05-11,2030,4,4
11573,2025-08-26,1571,2,3
11574,2025-03-16,1053,4,3
11575,2025-01-24,2358,3,3
11576,2025-04-22,1309,5,4
11577,2025-06-18,1443,2,2
11578,2025-05-19,2441,5,5
11579,2025-04-05,2241,3,3
11580,2025-06-03,2659,3,3
11581,2025-05-04,2664,2,2
11582,2025-02-12,2675,2,1
11583,2025-01-25,1297,2,3
11584,2025-04-14,2133,1,3
11585,2025-05-27,2360,2,3
11586,2025-05-24,1610,1,3
11587,2025-03-25,1207,3,4
11588,2025-03-27,2637,5,2
11589,2025-06-28,1734,1,5
11590,2025-06-21,2587,1,4
11591,2025-01-15,2831,5,5
11592,2025-03-05,2556,4,4
11593,2025-08-09,2653,5,3
11594,2025-03-20,1737,5,1
11595,2025-01-11,2731,4,5
11596,2025-02-23,2231,3,2
11597,2025-03-10,1022,4,5
11598,2025-04-04,1647,3,1
11599,2025-08-19,1029,5,3
11600,2025-04-11,2830,1,5
11601,2025-06-06,1565,1,1
11602,2025-07-25,1851,4,5
11603,2025-06-27,2678,1,3
11604,2025-07-12,2236,3,1
11605,2025-05-24,2895,3,3
11606,2025-03-26,2259,4,4
11607,2025-04-23,2480,3,3
11608,2025-02-18,1254,1,5
11609,2025-03-09,2272,2,3
11610,2025-08-11,1098,1,1
11611,2025-05-05,1600,3,2
11612,2025-05-12,2572,2,3
11613,2025-06-02,1344,5,2
11614,2025-02-12,2068,4,5
11615,2025-07-19,1657,1,2
11616,2025-07-26,1130,2,3
11617,2025-06-21,1480,5,3
11618,2025-03-16,1542,2,2
11619,2025-08-23,1808,2,4
11620,2025-07-12,2982,4,3
11621,2025-08-07,2411,4,3
11622,2025-02-20,2711,5,5
11623,2025-05-19,2310,2,3
11624,2025-07-09,2206,1,2
11625,2025-06-14,2226,4,3
11626,2025-05-25,2411,5,1
11627,2025-02-17,1486,3,1
11628,2025-07-15,1838,1,3
11629,2025-06-04,1329,3,3
11630,2025-07-23,1860,3,5
11631,2025-08-02,2680,2,3
11632,2025-02-22,2962,1,3
11633,2025-02-10,1449,1,4
11634,2025-07-15,2758,5,1
11635,2025-05-18,2817,1,1
11636,2025-01-04,1684,5,5
11637,2025-05-12,2815,5,3
11638,2025-07-20,2878,1,1
11639,2025-07-02,2339,3,1
11640,2025-01-07,1280,3,5
